qid	doc_id	relevance	score
A015	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_145	0	0.4545
A015	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_524	0	0.2254
A016	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_273	1	0.9804
A016	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_502	1	0.9185
A016	计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_150	1	0.6888
A016	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_438	0	0.4159
A016	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_432	0	0.0548
A017	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_258	0	0.3614
A017	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_252	0	0.2346
A017	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_256	0	0.0739
A017	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_1022	0	0.0413
A017	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_254	0	0.0140
A018	数据结构 (邓俊辉) (Z-Library)_chunk_369	1	0.5431
A018	数据结构 (邓俊辉) (Z-Library)_chunk_323	0	0.0765
A018	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_224	0	0.0710
A018	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_200	0	0.0112
A018	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_524	0	0.0062
A019	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_415	1	0.9295
A019	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_292	0	0.0005
A019	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_133	0	0.0004
A019	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_937	0	0.0001
A019	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_573	0	0.0000
A020	计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_522	1	0.5105
A020	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_395	0	0.0084
A020	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_349	0	0.0021
A020	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_634	0	0.0021
A020	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_396	0	0.0004
A021	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_471	0	0.0097
A021	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_155	0	0.0028
A021	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_154	0	0.0025
A021	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_312	0	0.0011
A021	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_123	0	0.0008
A022	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_609	1	0.9164
A022	数据结构 (邓俊辉) (Z-Library)_chunk_454	1	0.6727
A022	数据结构 (邓俊辉) (Z-Library)_chunk_12	0	0.1447
A022	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_559	0	0.0310
A022	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_615	0	0.0004
A023	数据结构 (邓俊辉) (Z-Library)_chunk_12	0	0.2173
A023	数据结构 (邓俊辉) (Z-Library)_chunk_88	0	0.0376
A023	数据结构 (邓俊辉) (Z-Library)_chunk_442	0	0.0137
A023	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_148	0	0.0090
A023	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_167	0	0.0075
A024	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_321	1	0.9892
A024	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_256	1	0.9840
A024	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_144	0	0.3583
A024	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_384	0	0.0047
A024	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_274	0	0.0014
A025	数据结构 (邓俊辉) (Z-Library)_chunk_363	0	0.1724
A025	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_67	0	0.0534
A025	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_69	0	0.0047
A025	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_191	0	0.0037
A025	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_162	0	0.0006
A026	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_133	1	0.5443
A026	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_376	0	0.0250
A026	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_327	0	0.0191
A026	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_52	0	0.0133
A026	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_63	0	0.0033
A027	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_517	1	0.9858
A027	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_181	1	0.9811
A027	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_523	0	0.0051
A027	数据结构 (邓俊辉) (Z-Library)_chunk_48	0	0.0019
A027	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_282	0	0.0019
A028	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_384	0	0.2934
A028	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_382	0	0.1561
A028	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_65	0	0.0032
A028	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_324	0	0.0031
A028	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_342	0	0.0010
A029	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_287	1	0.9990
A029	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_227	1	0.9961
A029	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_217	1	0.9940
A029	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_516	1	0.9092
A029	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_218	0	0.4607
A030	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_1036	0	0.0055
A030	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_784	0	0.0038
A030	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_406	0	0.0030
A030	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_629	0	0.0013
A030	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_1026	0	0.0005
A031	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_311	0	0.4440
A031	Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_144	0	0.1177
A031	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_299	0	0.1043
A031	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_326	0	0.0960
A031	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_316	0	0.0735
A032	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_177	0	0.2848
A032	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_491	0	0.2086
A032	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_143	0	0.0547
A032	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_420	0	0.0273
A032	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_353	0	0.0028
A033	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_283	0	0.0096
A033	Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_131	0	0.0051
A033	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_261	0	0.0014
A033	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_371	0	0.0008
A033	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_376	0	0.0006
A034	计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_252	1	0.9978
A034	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_257	1	0.9819
A034	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_298	1	0.9615
A034	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_258	1	0.8735
A034	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_169	1	0.7808
A035	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_530	1	0.9970
A035	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_342	0	0.0055
A035	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_120	0	0.0032
A035	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_31	0	0.0012
A035	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_33	0	0.0002
A036	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_362	1	0.9502
A036	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_358	1	0.8355
A036	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_360	1	0.7542
A036	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_386	0	0.0035
A036	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_276	0	0.0015
A037	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_439	1	0.9999
A037	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_163	1	0.9842
A037	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_488	0	0.0242
A037	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_563	0	0.0024
A037	计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_159	0	0.0006
A038	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_15	1	0.9817
A038	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_289	1	0.7996
A038	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_467	1	0.7872
A038	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_476	0	0.2539
A038	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_391	0	0.0439
A039	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_15	1	0.9879
A039	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_318	1	0.9879
A039	数据结构 (邓俊辉) (Z-Library)_chunk_26	1	0.9163
A039	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_337	1	0.8225
A039	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_626	0	0.1095
A040	计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_546	1	0.9579
A040	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_478	1	0.9171
A040	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_462	1	0.8936
A040	计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_141	0	0.0361
A040	计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_118	0	0.0023
A041	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_284	1	0.9890
A041	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_209	0	0.4301
A041	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_324	0	0.0346
A041	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_134	0	0.0006
A041	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_48	0	0.0003
A042	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_901	1	0.9906
A042	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_900	1	0.9765
A042	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_330	1	0.8513
A042	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_295	0	0.0077
A042	Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_266	0	0.0005
A043	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_142	0	0.0114
A043	数据结构 (邓俊辉) (Z-Library)_chunk_337	0	0.0038
A043	数据结构 (邓俊辉) (Z-Library)_chunk_336	0	0.0023
A043	数据结构 (邓俊辉) (Z-Library)_chunk_34	0	0.0016
A043	数据结构 (邓俊辉) (Z-Library)_chunk_254	0	0.0009
A044	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_547	1	0.9180
A044	Python数据结构与算法分析 第3版 (米勒 拉努姆 罗曼) (Z-Library)_chunk_99	1	0.6455
A044	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_548	1	0.5790
A044	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_59	0	0.4380
A044	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_409	0	0.0028
A045	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_363	1	0.9627
A045	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_298	1	0.9378
A045	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_325	1	0.7602
A045	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_237	0	0.0011
A045	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_233	0	0.0007
A046	计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_229	0	0.0246
A046	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_149	0	0.0107
A046	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_475	0	0.0081
A046	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_474	0	0.0038
A046	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_1018	0	0.0031
A047	数据结构 (邓俊辉) (Z-Library)_chunk_378	1	0.9963
A047	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_546	1	0.8174
A047	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_14	1	0.8147
A047	数据结构 (邓俊辉) (Z-Library)_chunk_24	1	0.5919
A047	数据结构 (邓俊辉) (Z-Library)_chunk_398	1	0.5638
A048	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_439	1	0.9337
A048	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_585	0	0.4394
A048	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_333	0	0.0189
A048	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_813	0	0.0107
A048	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_99	0	0.0077
A049	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_222	1	0.9987
A049	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_547	1	0.9592
A049	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_518	0	0.3083
A049	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_538	0	0.1261
A049	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_423	0	0.0002
A050	计算机网络 (吴功宜,吴英) (Z-Library)(OCR)_chunk_351	1	0.9547
A050	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_321	1	0.6837
A050	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_499	0	0.3426
A050	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_494	0	0.1285
A050	计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_98	0	0.0130
A051	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_203	1	0.9978
A051	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_553	1	0.9909
A051	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_212	1	0.9905
A051	操作系统导论-OSTEP (王海鹏 译) (Z-Library)_chunk_200	1	0.9573
A051	Operating Systems Three Easy Pieces (Remzi H. Arpaci-Dusseau etc.) (Z-Library)_chunk_561	1	0.6312
A052	数据结构 (邓俊辉) (Z-Library)_chunk_401	1	0.9967
A052	[计算机科学丛书]数据结构与算法 Python语言实现 (Michael T. Goodrich, Roberto Tamassia etc.) (Z-Library)_chunk_497	1	0.9876
A052	数据结构 (邓俊辉) (Z-Library)_chunk_405	1	0.9440
A052	数据结构 (邓俊辉) (Z-Library)_chunk_407	1	0.9333
A052	数据结构（C语言版 第2版） (严蔚敏) (Z-Library)_chunk_122	1	0.7635
A053	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_160	1	0.6885
A053	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_105	0	0.4511
A053	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_100	0	0.1241
A053	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_101	0	0.0912
A053	现代操作系统 (Andrew S. Tanenbaum, Herbert Bos) (Z-Library)_chunk_95	0	0.0722
A054	计算机网络（第8版） (谢希仁) (Z-Library)(OCR)_chunk_248	1	0.9859
A054	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_326	1	0.9858
A054	计算机网络（原书第7版） 自顶向下方法 (James F. Kurose Keith W. Ross) (Z-Library)_chunk_107	1	0.8566
A054	2024年王道计算机网络复习指导 (王道计算机) (Z-Library)_chunk_412	1	0.8369
